traffic_type,app,source_file,split,protocol_id,rtt,rtt_valid,syn_count,fin_count,rst_count,n_dst_ips,n_dst_ports,n_src_ports,conn_per_sec,packet_sizes,iats,directions
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.108378,True,2,0,0,49,2,102,0.085925,"[74, 74, 74, 74, 66, 66, 741, 741, 66, 66, 1506, 1506, 1506, 1282, 1506, 1282, 762, 762, 1506, 1506, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 130, 130, 1231, 1231, 145, 145, 145, 145, 66, 66, 686, 686, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[0.0, 0.0, 0.108378, 0.0, 0.001535, 0.0, 0.002248, 0.0, 0.107469, 0.0, 0.000215, 0.0, 0.000147, 0.0, 0.0, 0.0, 0.001363, 0.0, 0.0, 0.0, 4.2e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005985, 0.0, 5.8e-05, 0.0, 0.10828, 0.0, 0.0, 0.0, 0.001933, 0.0, 0.006085, 0.0, 0.042484, 0.0, 10.166431, 0.0, 0.107587, 0.0, 10.131637, 0.0, 0.107731, 0.0, 10.131633, 0.0, 0.107703, 0.0, 10.131551, 0.0, 0.107681, 0.0, 10.1327, 0.0, 0.111671, 0.0]","[1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.105546,True,2,4,0,49,2,102,0.085925,"[74, 74, 74, 74, 66, 66, 741, 741, 66, 66, 1506, 1506, 1506, 1506, 1282, 1282, 762, 1506, 1506, 762, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 130, 130, 145, 145, 145, 145, 66, 66, 90, 66, 90, 66, 66, 66, 66, 66, 66, 66]","[0.0, 0.0, 0.105546, 0.0, 0.001419, 0.0, 0.00124, 0.0, 0.104381, 0.0, 0.000731, 0.0, 0.0, 0.0, 9.7e-05, 0.0, 0.000136, 0.0, 0.0, 0.0, 0.001309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00377, 0.0, 0.105063, 0.0, 0.0, 0.0, 0.001951, 0.0, 4.894362, 0.0, 0.0, 0.0, 0.104354, 0.0, 0.000403, 0.0, 0.001066, 0.0]","[1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.014525,True,2,0,0,49,2,102,0.085925,"[74, 74, 74, 74, 66, 66, 1057, 1057, 291, 291, 66, 66, 946, 946, 66, 130, 66, 130, 66, 212, 212, 66, 1027, 1027, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 764, 764, 66, 66, 1026, 1026, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[0.0, 0.0, 0.014525, 0.0, 0.001486, 0.0, 0.001692, 0.0, 0.014374, 0.0, 0.0, 0.0, 0.001892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014069, 0.0, 0.0, 0.0, 0.040919, 0.0, 0.001371, 0.0, 0.0, 0.0, 10.090261, 0.0, 0.014728, 0.0, 10.224683, 0.0, 0.013807, 0.0, 10.225344, 0.0, 0.013905, 0.0, 10.225636, 0.0, 0.013659, 0.0, 10.226288, 0.0, 0.013976, 0.0, 7.794383, 0.0, 0.062799, 0.0, 0.202438, 0.0, 0.002292, 0.0, 10.35479, 0.0, 0.014072, 0.0, 10.224674, 0.0, 0.014401, 0.0]","[1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.031493,True,2,4,0,49,2,102,0.085925,"[74, 74, 74, 74, 154, 66, 154, 66, 255, 66, 66, 255, 66, 66, 66, 66, 66, 66]","[0.0, 0.0, 0.031493, 0.0, 0.001454, 0.0, 0.0, 0.0, 0.033021, 0.0, 0.0, 0.0, 0.001341, 0.0, 0.0, 0.0, 0.031415, 0.0]","[1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,2,0.019517,True,0,0,0,49,2,102,0.085925,"[1294, 1294, 1242, 1242, 1242, 1242, 1242, 1242, 1242, 1242, 96, 96, 365, 365, 255, 255, 85, 1494, 149, 1494, 85, 149, 85, 85]","[0.0, 0.0, 0.019517, 0.0, 0.0, 0.0, 2.3e-05, 0.0, 0.000143, 0.0, 0.003102, 0.0, 0.018187, 0.0, 0.002726, 0.0, 0.01782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001824, 0.0]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,2,0.020711,True,0,0,0,49,2,102,0.085925,"[1294, 1294, 1242, 1242, 1242, 1242, 1242, 1242, 1242, 1242, 97, 97, 365, 365, 255, 255, 1494, 149, 1494, 85, 149, 85, 85, 85]","[0.0, 0.0, 0.020711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003535, 0.0, 0.017964, 0.0, 0.00246, 0.0, 0.022588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001901, 0.0]","[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.006467,True,0,4,0,49,2,102,0.085925,"[66, 66, 90, 90, 105, 105, 66, 66, 66, 66, 66, 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006467, 0.0, 0.0, 0.0, 0.001691, 0.0]","[1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.006308,True,0,4,0,49,2,102,0.085925,"[112, 66, 66, 97, 97, 112, 66, 66, 66, 66, 66, 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006308, 0.0, 0.0, 0.0, 0.001605, 0.0]","[1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.039979,True,2,0,0,49,2,102,0.085925,"[74, 74, 66, 66, 60, 60, 732, 732, 60, 60, 60, 60, 1270, 1494, 1494, 1494, 1494, 1270, 60, 60, 60, 60, 60, 60, 1494, 945, 1494, 945, 60, 60, 60, 60, 118, 118, 1078, 1078, 133, 133, 133, 133, 60, 60, 674, 674, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]","[0.0, 0.0, 0.039979, 0.0, 0.001357, 0.0, 0.001781, 0.0, 0.037717, 0.0, 0.001263, 0.0, 0.000474, 0.0, 0.0, 0.0, 0.0, 0.000116, 0.00146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001887, 0.0, 0.0, 0.0, 0.00136, 0.0, 0.0, 0.0, 0.003507, 0.0, 0.0, 0.0, 0.039432, 0.0, 0.0, 0.0, 0.002141, 0.0, 0.006036, 0.0, 0.042011, 0.0, 9.960066, 0.0, 0.039371, 0.0, 10.171988, 0.0, 0.039639, 0.0, 10.20075, 0.0, 0.03949, 0.0, 10.198847, 0.0, 0.039581, 0.0, 10.200536, 0.0]","[1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1]"
video_on_demand,VLC_Prime,/indian-slp/Users/ug/ZEPA/Kritik/net_data/5G_Traffic_Datasets/VLC_Prime/prime_linux_20m_01.csv,pretrain,0,0.044468,True,2,4,0,49,2,102,0.085925,"[74, 74, 66, 66, 732, 732, 60, 60, 60, 60, 60, 60, 60, 60, 1494, 1494, 1494, 1494, 1270, 1270, 60, 60, 60, 60, 60, 60, 1494, 945, 1494, 945, 60, 60, 60, 60, 118, 118, 133, 133, 133, 133, 60, 60, 78, 60, 60, 78, 60, 60, 60, 60]","[0.0, 0.0, 0.044468, 0.0, 0.002284, 0.0, 0.0, 0.0, 0.044436, 0.0, 0.00012, 0.0, 0.0, 0.0, 0.000593, 0.0, 0.0, 0.0, 0.0, 0.000108, 0.00133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001834, 0.0, 0.0, 0.0, 0.001486, 0.0, 0.0, 0.0, 0.003321, 0.0, 0.045421, 0.0, 0.0, 0.0, 0.002032, 0.0, 4.95332, 0.0, 0.0, 0.0, 0.044616, 0.0, 0.001563, 0.0]","[1, 1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1]"
